image_path,cluster_id,leaf,flower,stem,hand,background/undefined,filename,obs_id,group,y_true,y_pred
lythrum_alatum_8551.jpeg_region_3.png,24,,,,,1.0,lythrum_alatum_8551.jpeg,43259,lythrum_alatum,1,1
lythrum_lineare_367.jpeg_region_2.png,29,1.0,1.0,,,,lythrum_lineare_367.jpeg,19943,lythrum_lineare,1,1
lythrum_alatum_3384.jpg_region_3.png,16,1.0,1.0,1.0,,,lythrum_alatum_3384.jpg,38093,lythrum_alatum,1,1
lythrum_virgatum_1348.jpg_region_4.png,2,1.0,,1.0,,,lythrum_virgatum_1348.jpg,33518,lythrum_virgatum,0,1
lythrum_salicaria_6680.jpeg_region_2.png,4,,,,,1.0,lythrum_salicaria_6680.jpeg,6679,lythrum_salicaria,0,0
lythrum_portula_2304.jpg_region_1.png,9,,1.0,,,,lythrum_portula_2304.jpg,19463,lythrum_portula,1,1
lythrum_californicum_1191.jpg_region_2.png,0,,,,1.0,,lythrum_californicum_1191.jpg,21236,lythrum_californicum,1,1
lythrum_junceum_117.jpg_region_3.png,3,,1.0,1.0,,,lythrum_junceum_117.jpg,13447,lythrum_junceum,1,1
lythrum_alatum_615.jpg_region_3.png,24,,,,,1.0,lythrum_alatum_615.jpg,35324,lythrum_alatum,1,1
lythrum_californicum_638.jpeg_region_10.png,2,1.0,,1.0,,,lythrum_californicum_638.jpeg,20683,lythrum_californicum,1,1
lythrum_alatum_6320.jpeg_region_6.png,14,,,,,1.0,lythrum_alatum_6320.jpeg,41029,lythrum_alatum,1,0
lythrum_salicaria_3601.jpeg_region_4.png,13,,,,,1.0,lythrum_salicaria_3601.jpeg,3600,lythrum_salicaria,0,1
lythrum_salicaria_301.jpg_region_3.png,22,,,,,1.0,lythrum_salicaria_301.jpg,300,lythrum_salicaria,0,1
lythrum_virgatum_1526.jpg_region_3.png,15,,,,,1.0,lythrum_virgatum_1526.jpg,33696,lythrum_virgatum,0,0
lythrum_salicaria_9245.jpeg_region_2.png,8,1.0,,,,,lythrum_salicaria_9245.jpeg,9244,lythrum_salicaria,0,0
lythrum_salicaria_6113.jpeg_region_5.png,25,1.0,,1.0,,,lythrum_salicaria_6113.jpeg,6112,lythrum_salicaria,0,1
lythrum_alatum_4068.jpg_region_3.png,5,1.0,,1.0,,,lythrum_alatum_4068.jpg,38777,lythrum_alatum,1,1
lythrum_alatum_3757.jpeg_region_7.png,15,,,,,1.0,lythrum_alatum_3757.jpeg,38466,lythrum_alatum,1,1
lythrum_alatum_8405.jpg_region_1.png,8,1.0,,,,,lythrum_alatum_8405.jpg,43113,lythrum_alatum,1,1
lythrum_californicum_1611.jpg_region_2.png,16,1.0,1.0,1.0,,,lythrum_californicum_1611.jpg,21656,lythrum_californicum,1,1
lythrum_salicaria_2004.jpeg_region_5.png,19,1.0,,1.0,,,lythrum_salicaria_2004.jpeg,2003,lythrum_salicaria,0,1
lythrum_portula_2398.jpeg_region_4.png,14,,,,,1.0,lythrum_portula_2398.jpeg,19557,lythrum_portula,1,1
lythrum_salicaria_8886.jpeg_region_1.png,13,,,,,1.0,lythrum_salicaria_8886.jpeg,8885,lythrum_salicaria,0,0
lythrum_tribracteatum_309.jpeg_region_5.png,7,1.0,,1.0,,,lythrum_tribracteatum_309.jpeg,34647,lythrum_tribracteatum,1,0
lythrum_salicaria_7516.jpeg_region_3.png,2,1.0,,1.0,,,lythrum_salicaria_7516.jpeg,7515,lythrum_salicaria,0,0
lythrum_virgatum_759.jpg_region_3.png,25,1.0,,1.0,,,lythrum_virgatum_759.jpg,32929,lythrum_virgatum,0,0
lythrum_virgatum_675.jpg_region_2.png,19,1.0,,1.0,,,lythrum_virgatum_675.jpg,32845,lythrum_virgatum,0,1
lythrum_salicaria_1698.jpg_region_2.png,0,,,,1.0,,lythrum_salicaria_1698.jpg,1697,lythrum_salicaria,0,1
lythrum_virgatum_2080.jpeg_region_1.png,23,,1.0,,,,lythrum_virgatum_2080.jpeg,34250,lythrum_virgatum,0,0
lythrum_alatum_1408.jpeg_region_1.png,5,1.0,,1.0,,,lythrum_alatum_1408.jpeg,36117,lythrum_alatum,1,0
lythrum_salicaria_11108.jpeg_region_2.png,19,1.0,,1.0,,,lythrum_salicaria_11108.jpeg,11107,lythrum_salicaria,0,1
lythrum_alatum_9925.jpg_region_2.png,5,1.0,,1.0,,,lythrum_alatum_9925.jpg,44633,lythrum_alatum,1,1
lythrum_junceum_2236.jpeg_region_2.png,7,1.0,,1.0,,,lythrum_junceum_2236.jpeg,15565,lythrum_junceum,1,1
lythrum_salicaria_8649.jpeg_region_5.png,5,1.0,,1.0,,,lythrum_salicaria_8649.jpeg,8648,lythrum_salicaria,0,0
lythrum_junceum_2054.jpeg_region_4.png,0,,,,1.0,,lythrum_junceum_2054.jpeg,15383,lythrum_junceum,1,1
lythrum_portula_1491.jpg_region_1.png,6,1.0,,1.0,,,lythrum_portula_1491.jpg,18650,lythrum_portula,1,1
lythrum_lineare_097.jpeg_region_1.png,22,,,,,1.0,lythrum_lineare_097.jpeg,19673,lythrum_lineare,1,1
lythrum_salicaria_7460.jpeg_region_1.png,12,1.0,,1.0,,,lythrum_salicaria_7460.jpeg,7459,lythrum_salicaria,0,0
lythrum_salicaria_1373.jpeg_region_3.png,29,1.0,1.0,,,,lythrum_salicaria_1373.jpeg,1372,lythrum_salicaria,0,1
lythrum_salicaria_10137.jpeg_region_1.png,16,1.0,1.0,1.0,,,lythrum_salicaria_10137.jpeg,10136,lythrum_salicaria,0,0
lythrum_salicaria_2848.jpeg_region_9.png,1,,1.0,,,,lythrum_salicaria_2848.jpeg,2847,lythrum_salicaria,0,1
lythrum_portula_893.jpeg_region_1.png,14,,,,,1.0,lythrum_portula_893.jpeg,18052,lythrum_portula,1,1
lythrum_salicaria_3476.jpeg_region_2.png,8,1.0,,,,,lythrum_salicaria_3476.jpeg,3475,lythrum_salicaria,0,1
lythrum_salicaria_11941.jpeg_region_4.png,8,1.0,,,,,lythrum_salicaria_11941.jpeg,11940,lythrum_salicaria,0,1
lythrum_virgatum_1674.jpg_region_2.png,8,1.0,,,,,lythrum_virgatum_1674.jpg,33844,lythrum_virgatum,0,0
lythrum_alatum_10363.jpeg_region_4.png,16,1.0,1.0,1.0,,,lythrum_alatum_10363.jpeg,45071,lythrum_alatum,1,1
lythrum_junceum_1126.jpg_region_2.png,23,,1.0,,,,lythrum_junceum_1126.jpg,14456,lythrum_junceum,1,1
lythrum_californicum_686.jpg_region_1.png,9,,1.0,,,,lythrum_californicum_686.jpg,20731,lythrum_californicum,1,1
lythrum_salicaria_10954.jpeg_region_3.png,2,1.0,,1.0,,,lythrum_salicaria_10954.jpeg,10953,lythrum_salicaria,0,0
lythrum_alatum_5756.jpg_region_1.png,13,,,,,1.0,lythrum_alatum_5756.jpg,40465,lythrum_alatum,1,1
lythrum_salicaria_3341.jpg_region_5.png,2,1.0,,1.0,,,lythrum_salicaria_3341.jpg,3340,lythrum_salicaria,0,0
lythrum_alatum_5400.jpg_region_1.png,6,1.0,,1.0,,,lythrum_alatum_5400.jpg,40109,lythrum_alatum,1,1
lythrum_junceum_2339.jpeg_region_1.png,25,1.0,,1.0,,,lythrum_junceum_2339.jpeg,15668,lythrum_junceum,1,1
lythrum_salicaria_2622.jpg_region_4.png,8,1.0,,,,,lythrum_salicaria_2622.jpg,2621,lythrum_salicaria,0,0
lythrum_salicaria_1458.jpg_region_4.png,18,1.0,1.0,,,,lythrum_salicaria_1458.jpg,1457,lythrum_salicaria,0,0
lythrum_alatum_1983.jpeg_region_4.png,8,1.0,,,,,lythrum_alatum_1983.jpeg,36692,lythrum_alatum,1,1
lythrum_portula_2100.jpeg_region_3.png,19,1.0,,1.0,,,lythrum_portula_2100.jpeg,19259,lythrum_portula,1,1
lythrum_alatum_6565.jpg_region_3.png,20,1.0,1.0,,,,lythrum_alatum_6565.jpg,41274,lythrum_alatum,1,1
lythrum_salicaria_9581.jpeg_region_2.png,23,,1.0,,,,lythrum_salicaria_9581.jpeg,9580,lythrum_salicaria,0,0
lythrum_californicum_1504.jpg_region_1.png,25,1.0,,1.0,,,lythrum_californicum_1504.jpg,21549,lythrum_californicum,1,1
lythrum_junceum_2745.jpeg_region_2.png,23,,1.0,,,,lythrum_junceum_2745.jpeg,16074,lythrum_junceum,1,1
lythrum_salicaria_1372.jpeg_region_2.png,8,1.0,,,,,lythrum_salicaria_1372.jpeg,1371,lythrum_salicaria,0,1
lythrum_maritimum_084.jpeg_region_1.png,6,1.0,,1.0,,,lythrum_maritimum_084.jpeg,13188,lythrum_maritimum,1,1
lythrum_virgatum_731.jpg_region_4.png,12,1.0,,1.0,,,lythrum_virgatum_731.jpg,32901,lythrum_virgatum,0,0
lythrum_californicum_822.jpg_region_4.png,20,1.0,1.0,,,,lythrum_californicum_822.jpg,20867,lythrum_californicum,1,1
lythrum_junceum_252.jpg_region_2.png,19,1.0,,1.0,,,lythrum_junceum_252.jpg,13582,lythrum_junceum,1,0
lythrum_salicaria_11375.jpeg_region_6.png,23,,1.0,,,,lythrum_salicaria_11375.jpeg,11374,lythrum_salicaria,0,0
lythrum_portula_1765.jpeg_region_1.png,0,,,,1.0,,lythrum_portula_1765.jpeg,18924,lythrum_portula,1,0
lythrum_californicum_2146.jpg_region_6.png,9,,1.0,,,,lythrum_californicum_2146.jpg,22191,lythrum_californicum,1,1
lythrum_salicaria_9976.jpeg_region_3.png,27,,,,,1.0,lythrum_salicaria_9976.jpeg,9975,lythrum_salicaria,0,1
lythrum_virgatum_083.jpeg_region_6.png,14,,,,,1.0,lythrum_virgatum_083.jpeg,32253,lythrum_virgatum,0,1
lythrum_portula_195.jpeg_region_3.png,18,1.0,1.0,,,,lythrum_portula_195.jpeg,17354,lythrum_portula,1,1
lythrum_alatum_4376.jpg_region_3.png,5,1.0,,1.0,,,lythrum_alatum_4376.jpg,39085,lythrum_alatum,1,0
lythrum_salicaria_4108.jpeg_region_4.png,29,1.0,1.0,,,,lythrum_salicaria_4108.jpeg,4107,lythrum_salicaria,0,0
lythrum_salicaria_9744.jpeg_region_4.png,26,,,,,1.0,lythrum_salicaria_9744.jpeg,9743,lythrum_salicaria,0,0
lythrum_alatum_3559.jpeg_region_2.png,0,,,,1.0,,lythrum_alatum_3559.jpeg,38268,lythrum_alatum,1,1
lythrum_salicaria_8803.jpeg_region_2.png,14,,,,,1.0,lythrum_salicaria_8803.jpeg,8802,lythrum_salicaria,0,1
lythrum_salicaria_11270.jpeg_region_2.png,20,1.0,1.0,,,,lythrum_salicaria_11270.jpeg,11269,lythrum_salicaria,0,0
lythrum_portula_1409.jpg_region_3.png,5,1.0,,1.0,,,lythrum_portula_1409.jpg,18568,lythrum_portula,1,1
lythrum_alatum_5341.jpg_region_4.png,19,1.0,,1.0,,,lythrum_alatum_5341.jpg,40050,lythrum_alatum,1,1
lythrum_virgatum_1833.jpg_region_3.png,1,,1.0,,,,lythrum_virgatum_1833.jpg,34003,lythrum_virgatum,0,0
lythrum_alatum_10452.JPG_region_2.png,14,,,,,1.0,lythrum_alatum_10452.JPG,45160,lythrum_alatum,1,1
lythrum_salicaria_146.jpg_region_4.png,5,1.0,,1.0,,,lythrum_salicaria_146.jpg,145,lythrum_salicaria,0,1
lythrum_alatum_4091.jpeg_region_1.png,26,,,,,1.0,lythrum_alatum_4091.jpeg,38800,lythrum_alatum,1,1
lythrum_portula_1298.jpg_region_6.png,3,,1.0,1.0,,,lythrum_portula_1298.jpg,18457,lythrum_portula,1,1
lythrum_alatum_9693.jpg_region_2.png,17,1.0,,1.0,,,lythrum_alatum_9693.jpg,44401,lythrum_alatum,1,0
lythrum_alatum_1273.jpeg_region_1.png,8,1.0,,,,,lythrum_alatum_1273.jpeg,35982,lythrum_alatum,1,1
lythrum_alatum_5426.jpeg_region_1.png,11,,,,,1.0,lythrum_alatum_5426.jpeg,40135,lythrum_alatum,1,1
lythrum_salicaria_3847.jpeg_region_2.png,10,1.0,,1.0,,,lythrum_salicaria_3847.jpeg,3846,lythrum_salicaria,0,0
lythrum_salicaria_1354.jpeg_region_5.png,19,1.0,,1.0,,,lythrum_salicaria_1354.jpeg,1353,lythrum_salicaria,0,0
lythrum_salicaria_12782.jpeg_region_2.png,23,,1.0,,,,lythrum_salicaria_12782.jpeg,12781,lythrum_salicaria,0,0
lythrum_californicum_1973.jpg_region_2.png,19,1.0,,1.0,,,lythrum_californicum_1973.jpg,22018,lythrum_californicum,1,1
lythrum_virgatum_789.jpeg_region_1.png,22,,,,,1.0,lythrum_virgatum_789.jpeg,32959,lythrum_virgatum,0,0
lythrum_salicaria_4754.jpeg_region_1.png,13,,,,,1.0,lythrum_salicaria_4754.jpeg,4753,lythrum_salicaria,0,0
lythrum_salicaria_7388.jpeg_region_1.png,19,1.0,,1.0,,,lythrum_salicaria_7388.jpeg,7387,lythrum_salicaria,0,1
lythrum_salicaria_12597.jpeg_region_3.png,21,,,,1.0,1.0,lythrum_salicaria_12597.jpeg,12596,lythrum_salicaria,0,1
lythrum_alatum_5719.jpg_region_1.png,18,1.0,1.0,,,,lythrum_alatum_5719.jpg,40428,lythrum_alatum,1,1
lythrum_alatum_7336.jpeg_region_4.png,9,,1.0,,,,lythrum_alatum_7336.jpeg,42045,lythrum_alatum,1,0
lythrum_virgatum_857.jpg_region_2.png,29,1.0,1.0,,,,lythrum_virgatum_857.jpg,33027,lythrum_virgatum,0,0
lythrum_alatum_4409.jpeg_region_1.png,21,,,,1.0,1.0,lythrum_alatum_4409.jpeg,39118,lythrum_alatum,1,1
lythrum_salicaria_2245.jpg_region_3.png,5,1.0,,1.0,,,lythrum_salicaria_2245.jpg,2244,lythrum_salicaria,0,0
lythrum_tribracteatum_259.jpeg_region_4.png,29,1.0,1.0,,,,lythrum_tribracteatum_259.jpeg,34597,lythrum_tribracteatum,1,1
lythrum_alatum_4803.jpg_region_5.png,0,,,,1.0,,lythrum_alatum_4803.jpg,39512,lythrum_alatum,1,0
lythrum_alatum_7066.jpeg_region_4.png,21,,,,1.0,1.0,lythrum_alatum_7066.jpeg,41775,lythrum_alatum,1,1
lythrum_virgatum_1529.jpg_region_1.png,29,1.0,1.0,,,,lythrum_virgatum_1529.jpg,33699,lythrum_virgatum,0,0
lythrum_salicaria_503.jpg_region_2.png,5,1.0,,1.0,,,lythrum_salicaria_503.jpg,502,lythrum_salicaria,0,1
lythrum_salicaria_10789.jpeg_region_5.png,26,,,,,1.0,lythrum_salicaria_10789.jpeg,10788,lythrum_salicaria,0,0
lythrum_salicaria_4569.jpeg_region_4.png,26,,,,,1.0,lythrum_salicaria_4569.jpeg,4568,lythrum_salicaria,0,0
lythrum_virgatum_391.jpeg_region_6.png,10,1.0,,1.0,,,lythrum_virgatum_391.jpeg,32561,lythrum_virgatum,0,1
lythrum_alatum_420.jpg_region_2.png,13,,,,,1.0,lythrum_alatum_420.jpg,35129,lythrum_alatum,1,1
lythrum_salicaria_6925.jpeg_region_1.png,5,1.0,,1.0,,,lythrum_salicaria_6925.jpeg,6924,lythrum_salicaria,0,1
lythrum_salicaria_2816.jpeg_region_1.png,0,,,,1.0,,lythrum_salicaria_2816.jpeg,2815,lythrum_salicaria,0,0
lythrum_alatum_10373.jpg_region_2.png,25,1.0,,1.0,,,lythrum_alatum_10373.jpg,45081,lythrum_alatum,1,0
lythrum_virgatum_792.jpeg_region_3.png,9,,1.0,,,,lythrum_virgatum_792.jpeg,32962,lythrum_virgatum,0,1
lythrum_alatum_1432.jpeg_region_1.png,29,1.0,1.0,,,,lythrum_alatum_1432.jpeg,36141,lythrum_alatum,1,1
lythrum_salicaria_2790.jpeg_region_1.png,0,,,,1.0,,lythrum_salicaria_2790.jpeg,2789,lythrum_salicaria,0,1
lythrum_alatum_3007.jpg_region_1.png,26,,,,,1.0,lythrum_alatum_3007.jpg,37716,lythrum_alatum,1,1
lythrum_salicaria_1611.jpeg_region_6.png,21,,,,1.0,1.0,lythrum_salicaria_1611.jpeg,1610,lythrum_salicaria,0,0
lythrum_salicaria_8685.jpeg_region_6.png,8,1.0,,,,,lythrum_salicaria_8685.jpeg,8684,lythrum_salicaria,0,1
lythrum_salicaria_8288.jpeg_region_4.png,8,1.0,,,,,lythrum_salicaria_8288.jpeg,8287,lythrum_salicaria,0,1
lythrum_alatum_3418.jpeg_region_2.png,7,1.0,,1.0,,,lythrum_alatum_3418.jpeg,38127,lythrum_alatum,1,1
lythrum_salicaria_8973.jpeg_region_4.png,6,1.0,,1.0,,,lythrum_salicaria_8973.jpeg,8972,lythrum_salicaria,0,0
lythrum_salicaria_9365.jpeg_region_4.png,2,1.0,,1.0,,,lythrum_salicaria_9365.jpeg,9364,lythrum_salicaria,0,1
lythrum_alatum_6375.jpeg_region_4.png,14,,,,,1.0,lythrum_alatum_6375.jpeg,41084,lythrum_alatum,1,0
lythrum_alatum_6318.jpg_region_4.png,6,1.0,,1.0,,,lythrum_alatum_6318.jpg,41027,lythrum_alatum,1,1
lythrum_gracile_075.jpeg_region_2.png,6,1.0,,1.0,,,lythrum_gracile_075.jpeg,16695,lythrum_gracile,1,1
lythrum_junceum_690.jpeg_region_5.png,17,1.0,,1.0,,,lythrum_junceum_690.jpeg,14020,lythrum_junceum,1,1
lythrum_salicaria_8902.jpeg_region_1.png,15,,,,,1.0,lythrum_salicaria_8902.jpeg,8901,lythrum_salicaria,0,0
lythrum_salicaria_9588.jpeg_region_4.png,19,1.0,,1.0,,,lythrum_salicaria_9588.jpeg,9587,lythrum_salicaria,0,0
lythrum_salicaria_2903.jpg_region_3.png,10,1.0,,1.0,,,lythrum_salicaria_2903.jpg,2902,lythrum_salicaria,0,1
lythrum_alatum_10267.jpeg_region_1.png,10,1.0,,1.0,,,lythrum_alatum_10267.jpeg,44975,lythrum_alatum,1,1
lythrum_alatum_9754.jpeg_region_2.png,29,1.0,1.0,,,,lythrum_alatum_9754.jpeg,44462,lythrum_alatum,1,1
lythrum_virgatum_1397.jpeg_region_4.png,4,,,,,1.0,lythrum_virgatum_1397.jpeg,33567,lythrum_virgatum,0,0
lythrum_salicaria_5076.jpg_region_1.png,22,,,,,1.0,lythrum_salicaria_5076.jpg,5075,lythrum_salicaria,0,1
lythrum_alatum_878.jpeg_region_3.png,10,1.0,,1.0,,,lythrum_alatum_878.jpeg,35587,lythrum_alatum,1,1
lythrum_junceum_2572.jpg_region_2.png,0,,,,1.0,,lythrum_junceum_2572.jpg,15901,lythrum_junceum,1,1
lythrum_paradoxum_002.jpeg_region_2.png,15,,,,,1.0,lythrum_paradoxum_002.jpeg,34332,lythrum_paradoxum,1,1
lythrum_alatum_6674.jpg_region_4.png,10,1.0,,1.0,,,lythrum_alatum_6674.jpg,41383,lythrum_alatum,1,1
lythrum_borysthenicum_082.jpeg_region_5.png,21,,,,1.0,1.0,lythrum_borysthenicum_082.jpeg,32165,lythrum_borysthenicum,1,1
lythrum_salicaria_9988.jpeg_region_3.png,2,1.0,,1.0,,,lythrum_salicaria_9988.jpeg,9987,lythrum_salicaria,0,0
lythrum_salicaria_6040.jpg_region_1.png,6,1.0,,1.0,,,lythrum_salicaria_6040.jpg,6039,lythrum_salicaria,0,1
lythrum_salicaria_4420.jpeg_region_1.png,2,1.0,,1.0,,,lythrum_salicaria_4420.jpeg,4419,lythrum_salicaria,0,0
lythrum_alatum_2825.jpg_region_2.png,5,1.0,,1.0,,,lythrum_alatum_2825.jpg,37534,lythrum_alatum,1,1
lythrum_alatum_2883.jpeg_region_3.png,27,,,,,1.0,lythrum_alatum_2883.jpeg,37592,lythrum_alatum,1,0
lythrum_salicaria_205.jpg_region_1.png,21,,,,1.0,1.0,lythrum_salicaria_205.jpg,204,lythrum_salicaria,0,1
lythrum_salicaria_7441.jpeg_region_1.png,26,,,,,1.0,lythrum_salicaria_7441.jpeg,7440,lythrum_salicaria,0,0
lythrum_junceum_235.jpg_region_2.png,16,1.0,1.0,1.0,,,lythrum_junceum_235.jpg,13565,lythrum_junceum,1,1
lythrum_alatum_8556.jpeg_region_4.png,18,1.0,1.0,,,,lythrum_alatum_8556.jpeg,43264,lythrum_alatum,1,1
lythrum_maritimum_145.jpeg_region_2.png,27,,,,,1.0,lythrum_maritimum_145.jpeg,13249,lythrum_maritimum,1,1
lythrum_salicaria_6645.jpeg_region_1.png,1,,1.0,,,,lythrum_salicaria_6645.jpeg,6644,lythrum_salicaria,0,1
lythrum_alatum_684.jpg_region_2.png,8,1.0,,,,,lythrum_alatum_684.jpg,35393,lythrum_alatum,1,1
lythrum_junceum_2257.jpeg_region_4.png,12,1.0,,1.0,,,lythrum_junceum_2257.jpeg,15586,lythrum_junceum,1,1
lythrum_alatum_3293.jpeg_region_2.png,18,1.0,1.0,,,,lythrum_alatum_3293.jpeg,38002,lythrum_alatum,1,1
lythrum_portula_746.jpeg_region_2.png,6,1.0,,1.0,,,lythrum_portula_746.jpeg,17905,lythrum_portula,1,1
lythrum_portula_990.jpeg_region_4.png,21,,,,1.0,1.0,lythrum_portula_990.jpeg,18149,lythrum_portula,1,1
lythrum_virgatum_1110.jpeg_region_5.png,14,,,,,1.0,lythrum_virgatum_1110.jpeg,33280,lythrum_virgatum,0,1
lythrum_salicaria_5580.jpeg_region_1.png,23,,1.0,,,,lythrum_salicaria_5580.jpeg,5579,lythrum_salicaria,0,1
lythrum_lineare_322.jpg_region_5.png,29,1.0,1.0,,,,lythrum_lineare_322.jpg,19898,lythrum_lineare,1,1
lythrum_alatum_3859.jpg_region_2.png,14,,,,,1.0,lythrum_alatum_3859.jpg,38568,lythrum_alatum,1,1
lythrum_salicaria_3765.jpg_region_1.png,0,,,,1.0,,lythrum_salicaria_3765.jpg,3764,lythrum_salicaria,0,0
lythrum_portula_2271.jpeg_region_2.png,19,1.0,,1.0,,,lythrum_portula_2271.jpeg,19430,lythrum_portula,1,1
lythrum_portula_1416.jpeg_region_1.png,16,1.0,1.0,1.0,,,lythrum_portula_1416.jpeg,18575,lythrum_portula,1,1
lythrum_alatum_1202.jpeg_region_6.png,24,,,,,1.0,lythrum_alatum_1202.jpeg,35911,lythrum_alatum,1,1
lythrum_alatum_7364.jpeg_region_2.png,8,1.0,,,,,lythrum_alatum_7364.jpeg,42073,lythrum_alatum,1,1
lythrum_salicaria_3717.jpg_region_4.png,9,,1.0,,,,lythrum_salicaria_3717.jpg,3716,lythrum_salicaria,0,0
lythrum_salicaria_4630.jpeg_region_2.png,8,1.0,,,,,lythrum_salicaria_4630.jpeg,4629,lythrum_salicaria,0,0
lythrum_salicaria_7608.jpeg_region_2.png,3,,1.0,1.0,,,lythrum_salicaria_7608.jpeg,7607,lythrum_salicaria,0,0
lythrum_alatum_1342.jpeg_region_7.png,25,1.0,,1.0,,,lythrum_alatum_1342.jpeg,36051,lythrum_alatum,1,0
lythrum_alatum_126.jpg_region_3.png,6,1.0,,1.0,,,lythrum_alatum_126.jpg,34835,lythrum_alatum,1,1
lythrum_alatum_3741.jpeg_region_4.png,3,,1.0,1.0,,,lythrum_alatum_3741.jpeg,38450,lythrum_alatum,1,1
lythrum_salicaria_7863.jpeg_region_1.png,10,1.0,,1.0,,,lythrum_salicaria_7863.jpeg,7862,lythrum_salicaria,0,0
lythrum_virgatum_742.jpeg_region_3.png,10,1.0,,1.0,,,lythrum_virgatum_742.jpeg,32912,lythrum_virgatum,0,1
lythrum_lineare_317.jpeg_region_8.png,11,,,,,1.0,lythrum_lineare_317.jpeg,19893,lythrum_lineare,1,1
lythrum_intermedium_023.jpg_region_2.png,8,1.0,,,,,lythrum_intermedium_023.jpg,22381,lythrum_intermedium,1,0
lythrum_salicaria_2482.jpg_region_3.png,8,1.0,,,,,lythrum_salicaria_2482.jpg,2481,lythrum_salicaria,0,1
lythrum_salicaria_9019.jpeg_region_3.png,26,,,,,1.0,lythrum_salicaria_9019.jpeg,9018,lythrum_salicaria,0,0
lythrum_flexuosum_025.jpeg_region_4.png,2,1.0,,1.0,,,lythrum_flexuosum_025.jpeg,16771,lythrum_flexuosum,1,1
lythrum_salicaria_5179.jpeg_region_4.png,11,,,,,1.0,lythrum_salicaria_5179.jpeg,5178,lythrum_salicaria,0,1
lythrum_portula_1438.jpeg_region_4.png,14,,,,,1.0,lythrum_portula_1438.jpeg,18597,lythrum_portula,1,1
lythrum_junceum_1133.jpeg_region_5.png,0,,,,1.0,,lythrum_junceum_1133.jpeg,14463,lythrum_junceum,1,1
lythrum_junceum_844.jpg_region_3.png,5,1.0,,1.0,,,lythrum_junceum_844.jpg,14174,lythrum_junceum,1,1
lythrum_californicum_1283.jpeg_region_1.png,14,,,,,1.0,lythrum_californicum_1283.jpeg,21328,lythrum_californicum,1,1
lythrum_salicaria_10846.jpeg_region_4.png,2,1.0,,1.0,,,lythrum_salicaria_10846.jpeg,10845,lythrum_salicaria,0,0
lythrum_ovalifolium_146.jpg_region_3.png,19,1.0,,1.0,,,lythrum_ovalifolium_146.jpg,45346,lythrum_ovalifolium,1,1
lythrum_alatum_2877.jpg_region_1.png,23,,1.0,,,,lythrum_alatum_2877.jpg,37586,lythrum_alatum,1,0
lythrum_salicaria_3066.jpg_region_1.png,0,,,,1.0,,lythrum_salicaria_3066.jpg,3065,lythrum_salicaria,0,0
lythrum_alatum_1850.jpg_region_2.png,26,,,,,1.0,lythrum_alatum_1850.jpg,36559,lythrum_alatum,1,1
lythrum_californicum_348.jpeg_region_1.png,16,1.0,1.0,1.0,,,lythrum_californicum_348.jpeg,20393,lythrum_californicum,1,0
lythrum_virgatum_062.jpg_region_3.png,1,,1.0,,,,lythrum_virgatum_062.jpg,32232,lythrum_virgatum,0,1
lythrum_californicum_1104.jpg_region_3.png,20,1.0,1.0,,,,lythrum_californicum_1104.jpg,21149,lythrum_californicum,1,1
lythrum_alatum_2956.jpg_region_1.png,2,1.0,,1.0,,,lythrum_alatum_2956.jpg,37665,lythrum_alatum,1,0
lythrum_alatum_10426.JPG_region_2.png,18,1.0,1.0,,,,lythrum_alatum_10426.JPG,45134,lythrum_alatum,1,1
lythrum_salicaria_9178.jpeg_region_1.png,19,1.0,,1.0,,,lythrum_salicaria_9178.jpeg,9177,lythrum_salicaria,0,0
lythrum_salicaria_12998.jpeg_region_1.png,5,1.0,,1.0,,,lythrum_salicaria_12998.jpeg,12997,lythrum_salicaria,0,1
lythrum_virgatum_756.jpg_region_2.png,0,,,,1.0,,lythrum_virgatum_756.jpg,32926,lythrum_virgatum,0,1
lythrum_alatum_3543.jpg_region_1.png,27,,,,,1.0,lythrum_alatum_3543.jpg,38252,lythrum_alatum,1,0
lythrum_alatum_5371.jpeg_region_2.png,12,1.0,,1.0,,,lythrum_alatum_5371.jpeg,40080,lythrum_alatum,1,1
lythrum_salicaria_3964.jpeg_region_1.png,16,1.0,1.0,1.0,,,lythrum_salicaria_3964.jpeg,3963,lythrum_salicaria,0,0
lythrum_alatum_2531.jpeg_region_3.png,25,1.0,,1.0,,,lythrum_alatum_2531.jpeg,37240,lythrum_alatum,1,1
lythrum_alatum_1292.jpeg_region_2.png,25,1.0,,1.0,,,lythrum_alatum_1292.jpeg,36001,lythrum_alatum,1,1
lythrum_portula_2287.jpg_region_1.png,0,,,,1.0,,lythrum_portula_2287.jpg,19446,lythrum_portula,1,1
lythrum_alatum_1132.jpeg_region_1.png,27,,,,,1.0,lythrum_alatum_1132.jpeg,35841,lythrum_alatum,1,1
lythrum_alatum_9482.jpg_region_1.png,29,1.0,1.0,,,,lythrum_alatum_9482.jpg,44190,lythrum_alatum,1,0
lythrum_alatum_2347.jpg_region_7.png,15,,,,,1.0,lythrum_alatum_2347.jpg,37056,lythrum_alatum,1,1
lythrum_salicaria_12815.jpeg_region_1.png,27,,,,,1.0,lythrum_salicaria_12815.jpeg,12814,lythrum_salicaria,0,1
