,filename,obs_id,group,y_true,y_pred,hand,background/undefined,characteristic_traits,coverage_frac
16118,lythrum_salicaria_2360.jpg,2359,lythrum salicaria,0,0,,1.0,[],0.08253475935828877
16119,lythrum_alatum_8182.jpeg,42890,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.13302051282051283
16120,lythrum_portula_1398.jpeg,18557,lythrum portula,1,1,,,"['opposite', 'sessile', 'inflorescence spikelike', 'floral tube campanulate', 'petals white to pink', 'stamens 5-8']",0.06875370919881306
16121,lythrum_salicaria_543.jpg,542,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.11941333333333333
16122,lythrum_alatum_5146.jpeg,39855,lythrum alatum,1,1,,1.0,[],0.14395795795795796
16123,lythrum_salicaria_4992.jpeg,4991,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.056672
16124,lythrum_salicaria_5866.jpeg,5865,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.06952
16125,lythrum_salicaria_6724.jpeg,6723,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.166512
16126,lythrum_alatum_8795.jpeg,43503,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.208048
16127,lythrum_portula_1095.jpeg,18254,lythrum portula,1,1,,,"['inflorescence spikelike', 'floral tube campanulate', 'petals white to pink', 'stamens 5-8']",0.031408
16128,lythrum_lineare_298.jpeg,19874,lythrum lineare,1,1,,,"['opposite', 'sessile', 'attenuate at the base', 'erect']",0.109072
16129,lythrum_alatum_1422.jpeg,36131,lythrum alatum,1,1,,1.0,[],0.12061946902654867
16130,lythrum_salicaria_3729.jpeg,3728,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.043088
16131,lythrum_portula_472.jpeg,17631,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.03344
16132,lythrum_junceum_1337.jpeg,14667,lythrum junceum,1,1,,,"['inflorescence raceme', 'flowers solitary in leaf axils', 'floral tube obconic', 'floral tube red dotted', 'petals purple', 'stamens 12', 'sprawling or ascending']",0.050389333333333335
16133,lythrum_virgatum_417.jpeg,32587,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base', 'inflorescence spikelike to raceme', 'flowers in whorled clusters', 'floral tube cylindrical', 'petals pink to purple', 'stamens 10-14']",0.07023466666666667
16134,lythrum_alatum_8948.jpg,43656,lythrum alatum,1,1,,1.0,[],0.039711711711711714
16135,lythrum_californicum_1705.jpeg,21750,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.11773866666666667
16136,lythrum_alatum_3092.jpg,37801,lythrum alatum,1,1,,1.0,[],0.039264
16137,lythrum_portula_1375.jpeg,18534,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.03693093093093093
16138,lythrum_californicum_242.jpg,20287,lythrum californicum,1,1,,1.0,[],0.032528
16139,lythrum_intermedium_015.jpg,22373,lythrum intermedium,1,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.02624
16140,lythrum_alatum_6134.jpeg,40843,lythrum alatum,1,0,1.0,,[],0.10112312312312312
16141,lythrum_junceum_1808.jpeg,15137,lythrum junceum,1,1,,,"['inflorescence raceme', 'flowers solitary in leaf axils', 'floral tube obconic', 'floral tube red dotted', 'petals purple', 'stamens 12']",0.079404
16142,lythrum_salicaria_5852.jpeg,5851,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.086816
16143,lythrum_salicaria_4235.jpeg,4234,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.12370562770562771
16144,lythrum_alatum_6749.jpeg,41458,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.080256
16145,lythrum_salicaria_6758.jpeg,6757,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.06885333333333334
16146,lythrum_salicaria_8592.jpg,8591,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.12060916442048518
16147,lythrum_portula_092.jpg,17251,lythrum portula,1,1,,,"['inflorescence spikelike', 'floral tube campanulate', 'petals white to pink', 'stamens 5-8']",0.055952
16148,lythrum_alatum_3811.jpg,38520,lythrum alatum,1,1,,1.0,[],0.14838933333333335
16149,lythrum_portula_1152.jpg,18311,lythrum portula,1,1,,,"['opposite', 'sessile', 'inflorescence spikelike', 'floral tube campanulate', 'petals white to pink', 'stamens 5-8']",0.22042666666666666
16150,lythrum_alatum_3711.jpg,38420,lythrum alatum,1,1,,1.0,[],0.03496
16151,lythrum_salicaria_5948.jpeg,5947,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.11611733333333334
16152,lythrum_salicaria_2987.jpg,2986,lythrum salicaria,0,1,1.0,,[],0.07654857142857142
16153,lythrum_alatum_4458.jpg,39167,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.055228
16154,lythrum_salicaria_1048.jpg,1047,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.0669700272479564
16155,lythrum_junceum_457.jpeg,13787,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.265288
16156,lythrum_alatum_7370.jpg,42079,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.114608
16157,lythrum_salicaria_5021.jpg,5020,lythrum salicaria,0,0,,1.0,[],0.1358626865671642
16158,lythrum_salicaria_2761.jpg,2760,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.06879802955665025
16159,lythrum_alatum_6921.jpg,41630,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.07269333333333333
16160,lythrum_salicaria_1206.jpg,1205,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12', 'erect']",0.04384
16161,lythrum_salicaria_8897.jpeg,8896,lythrum salicaria,0,0,,1.0,[],0.15888
16162,lythrum_virgatum_103.jpg,32273,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base']",0.06155733333333333
16163,lythrum_alatum_9904.jpeg,44612,lythrum alatum,1,1,,1.0,[],0.0881423487544484
16164,lythrum_alatum_6696.jpg,41405,lythrum alatum,1,1,,1.0,[],0.09896533333333334
16165,lythrum_californicum_255.jpeg,20300,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.121856
16166,lythrum_alatum_4247.jpg,38956,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.090656
16167,lythrum_californicum_566.jpeg,20611,lythrum californicum,1,1,1.0,,[],0.05922522522522523
16168,lythrum_alatum_10082.jpg,44790,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.060774774774774776
16169,lythrum_alatum_8930.jpg,43638,lythrum alatum,1,1,,1.0,[],0.06750933333333334
16170,lythrum_alatum_5058.jpg,39767,lythrum alatum,1,1,,1.0,[],0.07334933333333334
16171,lythrum_junceum_350.jpeg,13680,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base']",0.03496
16172,lythrum_portula_2028.jpeg,19187,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.1391051051051051
16173,lythrum_virgatum_1732.jpeg,33902,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base']",0.037706666666666666
16174,lythrum_salicaria_078.jpg,77,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.06197866666666667
16175,lythrum_virgatum_656.jpg,32826,lythrum virgatum,0,1,,1.0,[],0.03344
16176,lythrum_alatum_7590.jpeg,42299,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.04556266666666667
16177,lythrum_alatum_412.jpg,35121,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.087552
16178,lythrum_salicaria_12592.jpg,12591,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.037696
16179,lythrum_alatum_8853.jpeg,43561,lythrum alatum,1,1,1.0,,[],0.08699733333333333
16180,lythrum_salicaria_6055.jpeg,6054,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.037088
16181,lythrum_salicaria_7699.jpeg,7698,lythrum salicaria,0,1,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.083952
16182,lythrum_junceum_1862.jpg,15191,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.07760533333333333
16183,lythrum_gracile_078.jpeg,16698,lythrum gracile,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.03375466666666667
16184,lythrum_flagellare_029.jpg,16851,lythrum flagellare,1,1,1.0,1.0,[],0.116144
16185,lythrum_californicum_908.jpg,20953,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.088528
16186,lythrum_album_016.jpeg,22356,lythrum album,1,1,,,"['alternate', 'petals white']",0.046208
16187,lythrum_virgatum_586.jpeg,32756,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.126432
16188,lythrum_salicaria_12588.jpeg,12587,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.159568
16189,lythrum_portula_091.jpg,17250,lythrum portula,1,1,1.0,,[],0.11414933333333334
16190,lythrum_alatum_9214.jpeg,43922,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.13166548042704626
16191,lythrum_alatum_7750.jpg,42459,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.042864
16192,lythrum_alatum_090.jpg,34799,lythrum alatum,1,1,,1.0,[],0.044688
16193,lythrum_junceum_484.jpeg,13814,lythrum junceum,1,1,,1.0,[],0.065792
16194,lythrum_alatum_10198.jpg,44906,lythrum alatum,1,0,,1.0,[],0.06152
16195,lythrum_californicum_1052.jpg,21097,lythrum californicum,1,0,,1.0,[],0.03619733333333333
16196,lythrum_alatum_1400.jpeg,36109,lythrum alatum,1,1,1.0,,[],0.057664
16197,lythrum_salicaria_8759.jpeg,8758,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.069312
16198,lythrum_alatum_6042.jpg,40751,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.068656
16199,lythrum_salicaria_7757.jpeg,7756,lythrum salicaria,0,0,,1.0,[],0.07066666666666667
16200,lythrum_portula_1615.jpg,18774,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.061152
16201,lythrum_salicaria_6001.jpeg,6000,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.046944
16202,lythrum_salicaria_4881.jpeg,4880,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.040272
16203,lythrum_portula_536.jpeg,17695,lythrum portula,1,1,,,"['inflorescence spikelike', 'floral tube campanulate', 'petals white to pink', 'stamens 5-8', 'prostrate and spreading']",0.08661333333333333
16204,lythrum_tribracteatum_128.jpeg,34466,lythrum tribracteatum,1,1,,,"['opposite', 'sessile', 'attenuate at the base']",0.05214893617021277
16205,lythrum_junceum_2610.jpeg,15939,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.055024
16206,lythrum_alatum_748.jpeg,35457,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.05773866666666667
16207,lythrum_alatum_1203.jpeg,35912,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.19432
16208,lythrum_virgatum_1475.jpeg,33645,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.0793076923076923
16209,lythrum_portula_1100.jpeg,18259,lythrum portula,1,1,,,"['inflorescence spikelike', 'floral tube campanulate', 'petals white to pink', 'stamens 5-8']",0.164432
16210,lythrum_junceum_2571.jpeg,15900,lythrum junceum,1,1,,1.0,[],0.060192
16211,lythrum_salicaria_7453.jpeg,7452,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.117952
16212,lythrum_alatum_8107.jpg,42815,lythrum alatum,1,1,,1.0,[],0.13042666666666666
16213,lythrum_californicum_1725.jpeg,21770,lythrum californicum,1,1,1.0,,[],0.11423466666666666
16214,lythrum_alatum_7158.jpg,41867,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.1243003003003003
16215,lythrum_californicum_1108.jpeg,21153,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.073952
16216,lythrum_californicum_1029.jpg,21074,lythrum californicum,1,1,,1.0,[],0.09172266666666666
16217,lythrum_alatum_1550.jpeg,36259,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.23836363636363636
16218,lythrum_portula_1113.jpg,18272,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.11793066666666667
16219,lythrum_volgense_014.jpg,22433,lythrum volgense,1,1,,,"['petals pink', 'petals minute']",0.09687466666666666
16220,lythrum_salicaria_12573.jpeg,12572,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.07253723404255319
16221,lythrum_alatum_6007.jpg,40716,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.16792533333333334
16222,lythrum_salicaria_10567.jpg,10566,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.026474666666666667
16223,lythrum_alatum_10257.jpg,44965,lythrum alatum,1,1,1.0,1.0,[],0.100752
16224,lythrum_salicaria_11510.jpeg,11509,lythrum salicaria,0,0,,1.0,[],0.088768
16225,lythrum_portula_2025.jpeg,19184,lythrum portula,1,1,1.0,,[],0.1165105105105105
16226,lythrum_alatum_4603.jpeg,39312,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.153392
16227,lythrum_salicaria_1543.jpeg,1542,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.09626426426426427
16228,lythrum_alatum_8853.jpeg,43561,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.08699733333333333
16229,lythrum_alatum_10446.jpg,45154,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.13805693950177936
16230,lythrum_junceum_1866.jpg,15195,lythrum junceum,1,1,,,"['inflorescence raceme', 'flowers solitary in leaf axils', 'floral tube obconic', 'floral tube red dotted', 'petals purple', 'stamens 12']",0.107248
16231,lythrum_alatum_7909.jpeg,42618,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.18002135231316727
16232,lythrum_salicaria_1648.jpeg,1647,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.06881081081081081
16233,lythrum_salicaria_11612.jpeg,11611,lythrum salicaria,0,1,1.0,,[],0.0532
16234,lythrum_californicum_1505.jpg,21550,lythrum californicum,1,1,,,"['inflorescence raceme', 'petals purple', 'stamens 5-8']",0.09058204334365325
16235,lythrum_salicaria_10533.jpeg,10532,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12', 'erect']",0.09168683274021353
16236,lythrum_alatum_2902.jpg,37611,lythrum alatum,1,1,,1.0,[],0.037696
16237,lythrum_junceum_1056.jpg,14386,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.14517866666666668
16238,lythrum_salicaria_1506.jpg,1505,lythrum salicaria,0,1,,1.0,[],0.070032
16239,lythrum_junceum_1923.jpeg,15252,lythrum junceum,1,1,,1.0,[],0.22238728323699422
16240,lythrum_alatum_7967.jpg,42676,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.16365333333333335
16241,lythrum_californicum_1791.jpg,21836,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'inflorescence raceme', 'petals purple', 'stamens 5-8']",0.1417087912087912
16242,lythrum_salicaria_1052.jpg,1051,lythrum salicaria,0,1,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.094592
16243,lythrum_alatum_5855.jpeg,40564,lythrum alatum,1,1,1.0,,[],0.08743060498220641
16244,lythrum_alatum_5674.jpg,40383,lythrum alatum,1,1,,1.0,[],0.09156756756756756
16245,lythrum_portula_579.jpg,17738,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.06741333333333334
16246,lythrum_alatum_1564.jpeg,36273,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.08544
16247,lythrum_alatum_5281.jpeg,39990,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.09185585585585586
16248,lythrum_alatum_9994.jpeg,44702,lythrum alatum,1,1,,1.0,[],0.10089066666666667
16249,lythrum_alatum_7047.jpg,41756,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.10032
16250,lythrum_alatum_9675.jpeg,44383,lythrum alatum,1,1,,1.0,[],0.07854654654654655
16251,lythrum_salicaria_1666.jpeg,1665,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.058888888888888886
16252,lythrum_salicaria_4281.jpeg,4280,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.14268266666666668
16253,lythrum_salicaria_864.jpg,863,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.09694933333333333
16254,lythrum_salicaria_9416.jpeg,9415,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.06896774193548387
16255,lythrum_tribracteatum_351.jpg,34689,lythrum tribracteatum,1,1,,,"['opposite', 'sessile', 'attenuate at the base', 'inflorescence spikelike', 'floral tube narrowly cylindrical without red dots', 'calyx with teeth of the same length', 'petals lavender', 'stamens 4-6', 'prostrate to weakly erect']",0.053888
16256,lythrum_salicaria_1673.jpg,1672,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.11017066666666667
16257,lythrum_alatum_7697.jpg,42406,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.06094011976047904
16258,lythrum_alatum_9645.jpeg,44353,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.09037837837837838
16259,lythrum_salicaria_9673.jpeg,9672,lythrum salicaria,0,0,1.0,,[],0.078528
16260,lythrum_lineare_099.jpeg,19675,lythrum lineare,1,1,1.0,,[],0.10214933333333333
16261,lythrum_alatum_4672.jpg,39381,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.033984
16262,lythrum_alatum_4580.jpeg,39289,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.08897795591182364
16263,lythrum_salicaria_9835.jpeg,9834,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.09683733333333333
16264,lythrum_salicaria_1685.jpeg,1684,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.030704
16265,lythrum_junceum_371.jpeg,13701,lythrum junceum,1,0,,1.0,[],0.043776
16266,lythrum_alatum_10149.jpg,44857,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.147888
16267,lythrum_californicum_924.jpg,20969,lythrum californicum,1,1,,1.0,[],0.068704
16268,lythrum_alatum_4533.jpeg,39242,lythrum alatum,1,1,,1.0,[],0.07509333333333333
16269,lythrum_alatum_3471.jpg,38180,lythrum alatum,1,1,,1.0,[],0.146
16270,lythrum_alatum_1840.jpeg,36549,lythrum alatum,1,1,,1.0,[],0.046010666666666665
16271,lythrum_alatum_751.jpeg,35460,lythrum alatum,1,1,,1.0,[],0.059964
16272,lythrum_salicaria_6285.jpeg,6284,lythrum salicaria,0,0,,1.0,[],0.12665066666666666
16273,lythrum_alatum_5247.jpeg,39956,lythrum alatum,1,1,1.0,,[],0.052288
16274,lythrum_salicaria_5536.png,5535,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.034192578468759165
16275,lythrum_salicaria_9665.jpeg,9664,lythrum salicaria,0,0,,1.0,[],0.051072
16276,lythrum_salicaria_378.jpg,377,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.19811733333333334
16277,lythrum_salicaria_1243.jpg,1242,lythrum salicaria,0,1,,1.0,[],0.02736
16278,lythrum_alatum_669.jpeg,35378,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.036892
16279,lythrum_alatum_4336.jpeg,39045,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.12233066666666667
16280,lythrum_salicaria_7769.jpeg,7768,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.08639466666666666
16281,lythrum_junceum_2325.jpeg,15654,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.12562133333333333
16282,lythrum_salicaria_6086.jpeg,6085,lythrum salicaria,0,1,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.05814251781472684
16283,lythrum_salicaria_10933.jpeg,10932,lythrum salicaria,0,0,,1.0,[],0.017328
16284,lythrum_alatum_3159.jpeg,37868,lythrum alatum,1,0,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.11431466666666666
16285,lythrum_alatum_3426.jpg,38135,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.046208
16286,lythrum_virgatum_1749.jpeg,33919,lythrum virgatum,0,1,,,"['inflorescence spikelike to raceme', 'flowers in whorled clusters', 'floral tube cylindrical', 'petals pink to purple', 'stamens 10-14', 'erect']",0.011297297297297297
16287,lythrum_alatum_1823.jpg,36532,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.05595733333333333
16288,lythrum_salicaria_5912.jpg,5911,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12', 'erect']",0.07266903914590747
16289,lythrum_salicaria_9723.jpeg,9722,lythrum salicaria,0,0,,1.0,[],0.12036298932384341
16290,lythrum_alatum_5390.jpeg,40099,lythrum alatum,1,1,,1.0,[],0.07083733333333334
16291,lythrum_junceum_973.jpg,14303,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'inflorescence raceme', 'flowers solitary in leaf axils', 'floral tube obconic', 'floral tube red dotted', 'petals purple', 'stamens 12', 'sprawling or ascending']",0.070656
16292,lythrum_salicaria_6048.jpeg,6047,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.03491891891891892
